,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115
0,0.0,0.9050537182360986,0.8306271701925632,0.7910324974287258,0.650030242622065,0.7269109952248975,0.7946610312418542,0.7855610874218921,0.785302693773091,0.4166360956836766,0.8362725898680208,0.8015271677883177,0.8258477035520557,0.6972035579135666,0.6467140671378923,0.7087318906184581,0.7812346354925878,0.8087197846608974,0.8815248630574908,0.8409653156631247,0.4385845843658137,0.3817362488445236,0.7937682153486965,0.7342535521866237,0.651088577951741,0.5822215112036112,0.552557698045167,0.4963511439430068,0.7842983512887817,0.8239499175491767,0.7250539619746271,0.6971973396128042,0.8041635693884233,0.8073660147259943,0.6792867922018027,0.6369878687902383,0.49157708518898907,0.3207094092723646,0.4604760737782054,0.4795308235877327,0.4703859143707019,0.6276490660376209,0.7691645620044956,0.7399720224435437,0.7293128233621627,0.6766074165039061,0.8252393599484803,0.7948042932283885,0.7050992609584162,0.6891925741273388,0.7449938521833266,0.6608074343536442,0.715142020510456,0.42008712298802336,0.7204398484957933,0.7300711733622365,0.9023203210312309,0.8583225269681009,0.7677266642095022,0.7110267959915642,0.8786283692290167,0.6733743245141327,0.8643669686130708,0.7623239117578287,0.6402276313019615,0.5492360735307308,0.6859674864899993,0.6773034241518103,0.6246462482994545,0.5707197074481508,0.8408421644365689,0.8054999404818697,0.829585280922671,0.7972104476884557,0.6624900335473519,0.7092313921890936,0.8693799572059462,0.8761974032541239,0.7225084586528845,0.860505959014284,0.8766260198395858,0.8027803821711393,0.7131493538523571,0.7900843464689112,0.7718498818169127,0.771114217806415,0.511001179241002,0.7571373065133868,0.7122180833482427,0.7739386909782926,0.6573013337108199,0.6383529146129072,0.6395876677733686,0.47101361017103627,0.5735176250227871,0.39700050039643536,0.8122856454812243,0.7976991692964657,0.7756444618031241,0.7593197855228385,0.6660782355007396,0.504734974440993,0.7839547447400417,0.7399803475803927,0.7566382608598055,0.7742271332809586,0.530027578935929,0.696364881731785,0.07151167623011738,0.6527685059511225,0.7645533613955336,0.7324995453263016,0.7060429837640725,0.736872194609651,0.7754811498757466,0.4719150166884851
1,0.9050537182360986,0.0,0.7901420460057536,0.7681100579857381,0.5613560244377267,0.6702312551269555,0.7564600426977526,0.7660584806618619,0.71837893578416,0.3949465817890342,0.8449730370067285,0.7911187500957751,0.772077594621418,0.6584821978483698,0.5529285748850656,0.6580045208601604,0.8055630052630355,0.8448509298091499,0.8464395819300771,0.815959075968744,0.4560794752693289,0.3367024997269022,0.7635606565289793,0.6985696802990904,0.644054166338136,0.5826986931781863,0.5164754074589988,0.4657520352737183,0.7794378958576501,0.8088662613148538,0.7188329681161314,0.6987374541150436,0.7976082045680842,0.8307352160356319,0.6880846800033091,0.6625274536390359,0.5488333058178878,0.3760910569598929,0.46941156011699714,0.48925884001690084,0.551658439256599,0.6293264635079557,0.7485798830794906,0.7213551577117197,0.7358501266948383,0.699649860644341,0.8178647186459486,0.7941285330053196,0.7084788402950762,0.6895248808039488,0.7251013642768124,0.6704950551906425,0.7145088612897826,0.48802991349769637,0.7110132914155017,0.7341164472515611,0.9194489208177936,0.8919327237343151,0.7017539159489491,0.6930796814825009,0.8169792251471552,0.653718764080297,0.8569570003403374,0.7805376113101143,0.6043544855963994,0.5378098871587543,0.6669328090268174,0.6539189161527675,0.5880223947718537,0.5120411274323123,0.7879638989181309,0.7763235297183639,0.8061602222674041,0.7733250763732333,0.6602539091664745,0.706399254140477,0.8219471914128246,0.83302516845119,0.6583752962437063,0.8437575211836447,0.8660995772602663,0.8173481984157285,0.7188126345486258,0.766977089660748,0.740063434361174,0.7661891616892631,0.564166254253124,0.7123712702736849,0.6837298670896075,0.7695272962475246,0.6792276049822846,0.650550511413548,0.6369487358585515,0.5062680376296408,0.5652717647676181,0.44627820585656236,0.8408042734121681,0.7714898964212182,0.8001711558747145,0.7347217548856944,0.6743538920118834,0.5153786263265004,0.8100533355410131,0.7749108716132099,0.7565328244894978,0.7697622544840813,0.4242687208588636,0.6432307454499007,0.1027036757425488,0.6626906316823928,0.7445781271831825,0.7453785566483305,0.7034226737451946,0.752449957864135,0.7714038308478572,0.4936386753045792
2,0.8306271701925632,0.7901420460057537,0.0,0.897572232179632,0.6932095422078256,0.7765236856107106,0.9320255669445298,0.8141094490167055,0.8700128826958982,0.5091845063033967,0.8979708358746362,0.7161415105160225,0.8778669345024901,0.6745381457921306,0.704598322520375,0.770945777897296,0.7309434455190573,0.7996028057660641,0.9220889255076542,0.9036583212821483,0.5556122923087687,0.39136052286485784,0.9285061754303766,0.8607820625865978,0.8241148494799082,0.7637373960104354,0.6472304336845647,0.6071659875303442,0.7810837035394159,0.7900137601030454,0.8849530676762437,0.8480994809920818,0.8925450601475077,0.8640429897727676,0.8429568088235591,0.8057808528463467,0.5879296863724219,0.41896851331816953,0.5017236792313385,0.5281505377160243,0.49276197617883327,0.6494992451920618,0.7963204284944372,0.744869393604164,0.7578621315091845,0.6900527258247786,0.8352286497506516,0.8516909615092594,0.7886589682471346,0.7312445991319106,0.8460309319817106,0.758368438789914,0.8029698566660958,0.5440410956304773,0.7559886105087305,0.8376784869342971,0.7616426508482804,0.7714905920574592,0.7550000314212996,0.7251864447049883,0.8589808502511936,0.7105889624476789,0.8450550739180156,0.7742610258839796,0.8123726461463842,0.7183061401605274,0.8823954514530414,0.7739917382223537,0.787549362257504,0.7639431709018951,0.8890039705196925,0.8676903490435789,0.8141964320328592,0.7539775014299946,0.6449997624283167,0.5743910167385381,0.8565552813543487,0.8761286533113298,0.6808528924067256,0.845269164475462,0.8472202282953655,0.8633523008652324,0.8104469175000568,0.8387892531743879,0.8433050820050849,0.8463734557424765,0.6776118976541586,0.8455431286792328,0.7064618385625236,0.8155494904483022,0.7988634552633287,0.8152458526332699,0.7744402014516726,0.6319381764648819,0.6497330825239859,0.45411884938022173,0.761276348072618,0.7000874149026874,0.8265356754616091,0.8356225736089721,0.7806308385085412,0.6217244790822375,0.8012362206613441,0.7731271202456772,0.8473208157313992,0.8824774422704316,0.46945972726703167,0.7705395961079777,0.014139104325190405,0.7807342296752509,0.7944372936999149,0.7422582953881891,0.8188821552920706,0.713478268836166,0.8164301938889628,0.4388067418050925
3,0.7910324974287258,0.7681100579857381,0.8975722321796319,0.0,0.723819808415969,0.8487196354295963,0.8792746775640748,0.9121496321433271,0.8566754234811252,0.6409734108778388,0.823800513400851,0.8047204980102479,0.8617651275931545,0.7948085469579764,0.7667938788484764,0.8501036178232164,0.6711174062868769,0.7627855321473711,0.8516287731793568,0.8453067049596923,0.5129814035290663,0.3759789303382571,0.9032662306482536,0.8947358332750661,0.8189439514527128,0.76639217843001,0.67968588823916,0.6394293316172337,0.71983908682349,0.7584515062883024,0.8060032726960966,0.8200553967415112,0.8235522660361976,0.8185042483084003,0.8115770031384427,0.7821242128180246,0.5406616583736634,0.3295095128851381,0.438824684862623,0.4254103977448596,0.4294834518408481,0.5450869968152099,0.7589291260352604,0.6965304141802754,0.7046951371125401,0.656381043639612,0.8061390715787192,0.8251476287998496,0.7593898089996912,0.746277215181704,0.827691213039561,0.7625959035096077,0.7836749898523778,0.49609509133364577,0.7458075260722318,0.7959072259399778,0.7048798510232924,0.7291621329089031,0.7177759020635986,0.7752178518043745,0.8472913137626189,0.8240282984049961,0.787095994786661,0.7755912613297385,0.7784774585292927,0.81390789338388,0.8352659634327204,0.7865284746374183,0.7622496118435705,0.7580637066925501,0.8611922747290967,0.8546924073216354,0.7689533970372369,0.7376370794155094,0.590618791252687,0.5665114561199337,0.7997994774223355,0.831094498939292,0.6728374704534213,0.8351932516014136,0.8214998925138778,0.8357311458770518,0.7390763372827571,0.7684593675889441,0.8218466723496952,0.8439043052293452,0.6651205538303975,0.7899962534948,0.6981661956854065,0.7855135389885255,0.7926731748342537,0.7525734267081521,0.803695946561796,0.5871098110561397,0.6440497367296414,0.39109693623666664,0.7098721347784676,0.6049317862402372,0.8167772635261124,0.7553014415343358,0.8093093259142026,0.5536362034073583,0.7556196846064189,0.7079894108904857,0.8315616210915109,0.7816068007649744,0.46820030703800836,0.7618414777554461,0.03657031189127518,0.743507761564644,0.7264242185889286,0.6726961618926225,0.7550247207179761,0.6983496411305646,0.7489947551483085,0.3228596985275151
4,0.6500302426220649,0.5613560244377267,0.6932095422078256,0.7238198084159689,0.0,0.7477324148619944,0.7139110091461043,0.7717274571848114,0.8214703704181673,0.7592647768010975,0.6451800000321776,0.6739507125867962,0.7857385001743997,0.6907147017962377,0.8164012458054305,0.7967442301027801,0.46625437577959533,0.5202945428269367,0.6426835425223157,0.6126470104615405,0.24161431912016093,0.4094689636341709,0.7122303369385644,0.6737474335466748,0.691260183883257,0.6489890337663156,0.7022430941593484,0.6140056957699456,0.5191202767847369,0.6176195333373488,0.6572607196061188,0.6630413022707328,0.5900411409185096,0.6086452589302541,0.6249157575596828,0.4896274272881649,0.45755588405347336,0.2802328042210713,0.3210226213942532,0.28497257406072374,0.4414929013326269,0.45694329492586405,0.535503375935801,0.48794212461380426,0.556478117131105,0.539079311624546,0.657295356230675,0.6984995476483818,0.6467461050315813,0.7035076082884433,0.6421600988736751,0.6490471012902674,0.6432923661325444,0.5211215778701437,0.6181283947525581,0.6789328776377626,0.5124625533715311,0.5013673153073669,0.6415094924652875,0.6140783895459452,0.7388001323161186,0.6065427770234101,0.6112580207423215,0.6395754491950687,0.5875081901794923,0.5266072345166721,0.5884460202398872,0.483228295041823,0.4943314430740273,0.48583823624973566,0.6177636789203705,0.5815698487842371,0.48581070053988656,0.46994540298325366,0.38934621626550264,0.41433942228134274,0.6014332770608829,0.5449440676274689,0.43926397797743555,0.5985397218477203,0.6888407782240643,0.6609147939672895,0.6407021597974337,0.5650181263633991,0.6897343291003615,0.6882521516716725,0.5603292588872204,0.6888912520654001,0.6218469118977892,0.7544060797600346,0.693364207661159,0.6697772325989764,0.6648637934376924,0.6341059083374435,0.48794719093022726,0.0609667920555023,0.36630551277958895,0.2542670290451983,0.6144943304949595,0.5700619351583597,0.7236410419768223,0.4897437965220575,0.6550031161259615,0.511560916202458,0.5985471687348137,0.5037877910015041,0.4992244190863942,0.7544478793896306,-0.12295270312048416,0.4699791325047389,0.45579237270575956,0.573922130657834,0.6123448879074032,0.616596247203135,0.4239933791964653,0.2152622517723407
5,0.7269109952248975,0.6702312551269556,0.7765236856107106,0.8487196354295962,0.7477324148619944,0.0,0.7553909074823155,0.8217805538928022,0.7652407951554474,0.688199764075693,0.7221008283036334,0.7307017041470246,0.7688658754026526,0.7245799239877679,0.7706759453905014,0.8313071396684918,0.6054328539413898,0.6534619978252743,0.7431524769981875,0.7187214824533812,0.3680963983658364,0.42884571401971916,0.8009454027438269,0.7779616166095978,0.7551186568003498,0.7399627325513284,0.670108665308381,0.588435995409436,0.6423396167769605,0.7020274882660658,0.7214785246610531,0.6987981361644507,0.6912091010010581,0.6906158428759935,0.7060469234980457,0.6772733317073659,0.5055396558868137,0.31307119089755076,0.35941320224417367,0.36347121582508296,0.4099358338716357,0.5773480512873804,0.6108117964694977,0.5531347138882727,0.5885778102983069,0.5162466959828175,0.687907824710369,0.6986032686859796,0.6223776559621459,0.6179598470622426,0.6635458908647546,0.620975532333038,0.6425472828823559,0.41572426057411316,0.6195624319828323,0.6753288562449822,0.6523345861458965,0.6720072212405558,0.6613019618382083,0.7097357195388745,0.7344226626213926,0.7424686398416267,0.686723624308362,0.6897849504699555,0.6722319735636474,0.7283397983014489,0.717054188117845,0.6837115702063246,0.6085789494321218,0.5891248525159589,0.7552695755271607,0.718617882842527,0.6257034811888834,0.6150878562890382,0.409235152865467,0.47508021464903194,0.6926201466343379,0.708080570302902,0.6210618468392501,0.7074737915271174,0.7645238101653065,0.7246631076801919,0.6816288352069726,0.7110527662359434,0.7289443159894107,0.7577034293019723,0.5671730612560303,0.7427369843222063,0.5882494268542544,0.7320215342724674,0.7128927004913974,0.638773507828925,0.7140568197987713,0.502287459416219,0.5057019807508274,0.18048520531350845,0.6049417459931573,0.5107709006514559,0.6974553305385796,0.603360145709572,0.6628320887574571,0.4683304747837618,0.62240566929467,0.5881355504602521,0.6957262520034085,0.6385860415306659,0.4355935334216679,0.6994218979261739,-0.040503889729919064,0.5691656430934697,0.607490459769264,0.5844734298906293,0.6425326889222782,0.6430794499896185,0.6266988086098223,0.1889074595525664
6,0.794661031241854,0.7564600426977526,0.9320255669445296,0.8792746775640748,0.7139110091461043,0.7553909074823155,0.0,0.8525587263214421,0.8709506033982792,0.5510828353255494,0.8496583155393795,0.7489407172631454,0.8421742357002762,0.6351425107677311,0.6867950356165385,0.7325949435277967,0.6740289729707852,0.7821090947597411,0.894725366982736,0.865467964731736,0.57245674708109,0.38362349160540815,0.8483215217949948,0.7568130459294351,0.7623029138424381,0.7089251769048971,0.5803541284744251,0.5238585099070754,0.7499065226132244,0.7610287143566201,0.8493895026333007,0.8005743360109057,0.8751571958227542,0.8364978981262188,0.7965208749382692,0.7407822203104415,0.5749904044593515,0.40263410529189775,0.48613995981645514,0.5018061947658918,0.49672627172189865,0.5711855944009618,0.8060580333833816,0.7643417591947991,0.7966303050968698,0.7342881195370932,0.8377878777157275,0.8612873907251121,0.8228862407830206,0.7733186168627364,0.8559941501722681,0.7788151521651581,0.8092951484496215,0.5675966659986031,0.7825860714350463,0.8610793007899055,0.7052776656259767,0.7410738128321293,0.8036847637023424,0.785826018284006,0.9023449105749536,0.7633532882481505,0.8202001724991701,0.8288902428559096,0.7636764128818571,0.6523868357610269,0.8679186821240168,0.7765868216254938,0.7216940088590482,0.723705597172202,0.8409971671070499,0.8429119014885594,0.7878710852610911,0.7292708246123839,0.6071100231788317,0.5159969731287822,0.8136517896091485,0.8304078401282944,0.604131375300862,0.8013414249946248,0.8242250967304241,0.8349317396191565,0.7914197580789031,0.7935150900403837,0.8094541127503327,0.8037681826206352,0.5977475114350597,0.764905115171823,0.7631576011432528,0.8392287081641622,0.8526782598744838,0.8695850397226011,0.7780125069778625,0.6802590970538107,0.6850290129667782,0.43148508825520226,0.7053446484578578,0.6502136110297388,0.8717918699950947,0.8703164470775571,0.8243639158910696,0.6614121221011889,0.8406664257681388,0.801097915846699,0.8321315991728513,0.8616899655419875,0.483091376407083,0.8045958060022778,0.03241168168972728,0.7674853757124881,0.7981506391510348,0.7945724995199587,0.8502742296535067,0.7342964331720742,0.8019739848613823,0.3866564603724347
7,0.7855610874218921,0.7660584806618619,0.8141094490167055,0.9121496321433271,0.7717274571848112,0.8217805538928021,0.852558726321442,0.0,0.8718170047697318,0.7220680233976119,0.7898097111674884,0.8919008546491413,0.8486828889693139,0.809994534799507,0.7776875901666623,0.8391554569624836,0.6847765271970301,0.7540714180730378,0.8164933097055657,0.7924689008985684,0.46919434370924035,0.2984120614525596,0.8073304082749521,0.7735599208035856,0.7170648987466108,0.6515666971351918,0.581633646020203,0.4819916500974155,0.7506728232032891,0.8021223867659829,0.7697629649652455,0.7576671235793806,0.8037573217118148,0.8258374556809724,0.7526291227515409,0.7068620159408039,0.5717830505829757,0.3822283926043073,0.47741104688584507,0.48180824653768456,0.5301554051558632,0.585251435618147,0.7536482900065634,0.6998876575458796,0.7332363469618098,0.7229924650049114,0.8249252137131418,0.8321743931967278,0.7783609678161205,0.780699998744584,0.7886319314064449,0.7715934659036514,0.7793442921944026,0.5611985000902177,0.804183534792087,0.8024090508669919,0.7075321734037604,0.7232108672853238,0.8004335328085872,0.8347857726807011,0.8631656476327549,0.8695917588032698,0.7793107232531286,0.8472433023875102,0.6401413942956191,0.681825846302963,0.7738356228267944,0.7882640921301598,0.668685927213855,0.6519176207927818,0.7792710704740592,0.7806026143610807,0.7483143900494494,0.7464003287133774,0.5755680386918265,0.6145906108198869,0.7934791816150798,0.8008209723483578,0.6221897722793499,0.7977401949012148,0.8417997501119598,0.8009935150712095,0.7486154411328665,0.7612860121106075,0.7822856681867499,0.8227358008902286,0.600580760139262,0.7540251872284575,0.7871810603436813,0.8502528813497853,0.8252397232992376,0.7682610569805852,0.7904363348743728,0.6469146532012678,0.5859671605378041,0.34940477872814085,0.6569548026216333,0.5606157375874788,0.812165789397871,0.7447380004169104,0.8366422745995716,0.5872718123806634,0.8023562199523363,0.7518108192096206,0.7985454717811831,0.7484152268930634,0.565173515089607,0.8324038606706368,0.01690167081366059,0.6947436132447732,0.7276290823570569,0.7419343234586261,0.7501167074206821,0.7819862764860063,0.7018748841973794,0.32323787359273054
8,0.785302693773091,0.7183789357841599,0.8700128826958982,0.8566754234811254,0.8214703704181673,0.7652407951554474,0.8709506033982791,0.8718170047697318,0.0,0.6382088506471009,0.7792567124061323,0.7403579053799902,0.8668334458973115,0.7257967305970308,0.7530446961616886,0.7792991830128019,0.6130493160271192,0.6860910122093848,0.815290909816256,0.7874114812216659,0.4257083049354488,0.39086803629344263,0.852169090128069,0.8013097284213413,0.7289353297893201,0.65787223441823,0.6125940068457694,0.5855668297093254,0.6720567222995039,0.7347354091325423,0.8077183130410962,0.7730771638367891,0.7941962420351585,0.791097074576816,0.7702742041260658,0.6684483831154248,0.4739817938169413,0.303666749531358,0.39785531832660076,0.4281505429081187,0.4202293107090472,0.5547339334463338,0.7232328081426992,0.6660210798048477,0.7100573647535879,0.6883948764532406,0.7859534721001313,0.805315898396926,0.7664184020509656,0.7438302185816308,0.7812484733402199,0.7211099087814288,0.7538532423820974,0.49500259418827475,0.7146231562040154,0.7632213346324296,0.6685494242349326,0.6604191926459537,0.7531736750165448,0.714156331341089,0.8545042747693455,0.7675757411582513,0.7278502690541273,0.7508766276522433,0.7419563002295237,0.6561237815795543,0.772783090254417,0.6963344791616312,0.6563189388259338,0.6407607166234331,0.781961225242931,0.7656136009779204,0.6904865674725814,0.6573844591743555,0.5064126526894119,0.5314687988557806,0.7619399839994762,0.7674214947041156,0.6094174001873018,0.7993545933976727,0.784925217199391,0.7852845716599528,0.7021858735031313,0.7280787350670301,0.7816066732383525,0.7963685845608609,0.5846083090578845,0.8029191709199683,0.7024357275111339,0.7747614365016271,0.7284653259664254,0.7451496491771443,0.6978470114344191,0.5976993006802044,0.5235249111105849,0.2941415956595071,0.61509871895745,0.5275879725797685,0.7190770339591493,0.731570930011867,0.7645137592912785,0.516339191007532,0.7546295827782386,0.6709539868884715,0.7559927928453751,0.7378770823178284,0.4468459073068412,0.8024433986007926,-0.04718109772421468,0.6572580403376826,0.6641346654588312,0.6574749158074086,0.7163657757001867,0.6380059346076886,0.6778982449119346,0.40511260176452696
9,0.41663609568367654,0.3949465817890342,0.5091845063033967,0.6409734108778388,0.7592647768010975,0.688199764075693,0.5510828353255494,0.7220680233976119,0.6382088506471009,0.0,0.5050787820883923,0.5717699868963969,0.6082554518874427,0.5970024338412712,0.7787137130549652,0.729943081845086,0.406487967960055,0.40345010637497847,0.44941857654932926,0.439204814585376,0.2413372780651398,0.31515505284342393,0.5263561547093656,0.5510419459282626,0.5898734183073572,0.5407800074535499,0.5718791622339388,0.43784211212668817,0.5055368495916422,0.5516030470051109,0.5795302140626879,0.5709654162657903,0.46205072082715765,0.515984813951616,0.48323688862940073,0.45065672103726256,0.5349881774134254,0.4161020489968651,0.3568141087283162,0.369922311268341,0.48653001896419223,0.39610318800502337,0.29887560213986003,0.2503143025699583,0.32627275684310514,0.3371321818196236,0.479264398063756,0.5157581502152263,0.4620057148477393,0.49834596870298925,0.43694284762515734,0.49358163891443135,0.4695173243425449,0.4124396035582646,0.5342343355680254,0.5498515907536715,0.3738398523996497,0.3832469217254782,0.5158802928391606,0.5178275899369166,0.48984902995206103,0.5387851707582049,0.46714776651339995,0.5095328879572152,0.35331136308878236,0.39557589907403734,0.4664644009867657,0.42198564763615115,0.39421538248986887,0.37597035544244767,0.39117497573273297,0.37923930452883303,0.41170266475181566,0.42007176675938607,0.286293483776478,0.4740972184461144,0.43759367506323643,0.3701125737570366,0.3518448337702038,0.4273448433149155,0.5541836061957942,0.46047585468113506,0.5389977642658095,0.44600480647194957,0.49898170582706863,0.5162132570510787,0.6098307629797979,0.5437189190856929,0.49944327864043453,0.6609424262399654,0.5856411499168024,0.49294873817127766,0.5235248968552934,0.5239959190063574,0.2922888218918783,-0.048013105647629006,0.2702803307506318,0.038744193256643064,0.45716164875538684,0.3461370050553432,0.6225643545635137,0.37788269314569767,0.47494267900196413,0.3815645441618091,0.4055353733911983,0.3132406683915497,0.37204666625736327,0.6586074683381348,-0.26372510689748685,0.3468733294355184,0.282995736169778,0.41633793033208216,0.385633190683822,0.5721094506646216,0.3116019740841608,0.0035221421174860793
